Unnamed: 0,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
517,ES91_517,Athis-Mons 91200 (Val d'Athis),"Achat maison 3 pièces 66 m², Athis-Mons - 237 500 €",237 500 €,66 m²,3 pièces,2 chambres,1 place de parking,Jardin,,1 terrasse,,3 598 €/m²,Réf. de l’annonce : 3826,Publiée le 7 nov. 2020,Modifiée le 25 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 66 m²,"Maison Athis-Mons 3 pièce(s) 66 m2. Votre agence Laforet vous propose ce pavillon de plain pied.
Situé dans une copropriété proche gare ce bien vous offre une pièce de vie de plus de 35m2 avec poêle a bois et cuisine américaine tout équipée.
Un couloir dessert un wc séparé, dressing, salle d'eau ainsi que deux chambres avec accès terrasse.
Aucun travaux à prévoir. Une place de parking et une terrasse ainsi qu'un jardin de 45m2 viennent compléter ce bien.
Copropriété de 6 lots (Pas de procédure en cours).
Charges annuelles : 1484.00 euros."
518,ES91_518,Athis-Mons 91200 (Mons - Plaine Basse),"Achat maison 6 pièces 115 m², Athis-Mons - 421 800 €",421 800 €,115 m²,6 pièces,4 chambres,,Jardin,,,,3 668 €/m²,Réf. de l’annonce : 4198,Publiée le 7 nov. 2020,Modifiée le 2 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 115 m²,"Maison 6 pièces d'environ 110 m² à vendre à ATHIS MONS (91200).. En plein coeur du quartier Caron , votre agence Guy Hoquet Athis-Mons vous propose une jolie maison de style meulière. Cette demeure familiale de bon standing, construite en 1900, comporte 6 pièces réparties sur 115 m², pour 914 m² de terrain. Elle possède 4 chambres, un séjour, une salle à manger ainsi qu'une cuisine aménagée/équipée. Elle est également dotée d'une salle de bain, d'une salle d'eau ainsi que de 2 WC.Vous serez à 0,1 km des commerces ainsi qu'à 2 min d'un établissement scolaire. Pour faciliter tous vos déplacements, vous trouverez aussi un arrêt de bus à 1 min, une ligne de RER à 2 min et une ligne de tramway à 15 min.
De plus, cette maison dispose d'un grand jardin pour vous offrir un espace de détente.
Cette maison bénéficie de radiateurs, pour un chauffage alimenté au gaz. Une cheminée est aussi présente.
Le prix est fixé à 421.800 . (Honoraires à la charge du vendeur)
Envie d'en savoir plus ? Prenez contact avec l'un de nos agents. Référence de l'annonce : 4198."
519,ES91_519,Évry 91000 (Les Aunettes),"Achat maison 4 pièces 76 m², Évry - 230 000 €",230 000 €,76 m²,4 pièces,3 chambres,,,,,,3 026 €/m²,Réf. de l’annonce : 823515,Publiée le 6 nov. 2020,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 4 pièces et 76 m²,"Vente Maison/villa 4 pièces. iad France - Steven MABIALA N ZIKOU (Voir le téléphone ) vous propose : Une maison située à Evry-Courcouronnes d’environ 76 m² environ en surface carrez.
La maison comprend au rez-de-chaussée une cuisine équipée et aménagée, un salon de 21 m² environ donnant sur le jardin (comprenant un abri de jardin), des toilettes et un garage en sous-sol.
Au premier étage, nous trouvons 2 chambres de 14 et 13 m² environ utilisées actuellement en chambre d’enfant et en dressing, ainsi qu’une salle de bain et des toilettes séparées.
Enfin au dernier étage, une chambre parentale mansardée d’une surface totale de 26 m² environ (dont 10 m² environ en surface carrez).
Cette maison n’a aucuns travaux à prévoir. Elle est proche de toutes commodités notamment de la grande Université d’Evry, de l’autoroute A6 et 104, du RER D ainsi que des centres commerciaux Evry 2 et Carré Sénart. Elle est tant idéale pour une famille que pour de la colocation étudiante/jeunes travailleurs.
Contactez-moi pour visiter !! =D
La présente annonce immobilière vise 1 lot principal situé dans une copropriété formant 40 lots au total ne faisant l'objet d'aucune procédure en cours et d'un montant de charges d’environ 98.41 € par mois (soit 1180.96 € annuel) déclaré par le vendeur.Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE D indice 219 et GES E indice 51. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M. Steven MABIALA N ZIKOU (ID 40376), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de EVRY sous le numéro 820069102.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
520,ES91_520,Villebon-sur-Yvette 91140,"Achat maison 6 pièces 150 m², Villebon-sur-Yvette - 572 000 €",572 000 €,150 m²,6 pièces,5 chambres,,Jardin,,1 terrasse,,3 667 €/m²,,Publiée il y a plus de 2 mois,Réf. de l’annonce : 29630425,Descriptif de cette maison à vendre de 6 pièces et 150 m²,"L'agence Le Maréchal vous propose dans un quartier calme et arboré, une maison individuelle 6 pièces sur deux niveaux, d'environ 150m² sur une parcelle de 660m², comprenant : Au rez-de-chaussée : une entrée avec placard, un beau séjour lumineux de 34 m² avec cheminée, accès terrasse et jardin, une cuisine indépendante équipée, une chambre avec salle d'eau et WC séparé. A l'étage : Grand dégagement offrant 4 chambres généreuses, une salle de bains avec double vasques et WC séparé. Chauffage au gaz, double vitrage total, matériaux de qualités."
521,ES91_521,Angerville 91670,"Achat maison 6 pièces 152 m², Angerville - 254 500 €",254 500 €,152 m²,6 pièces,4 chambres,2 places de parking,Jardin,,,,1 674 €/m²,Réf. de l’annonce : 098054E1NK29,Publiée il y a plus de 2 mois,Modifiée le 6 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 152 m²,"Maison Angerville 6 pièce(s) 152 m2. L'agence Orpi vous propose en plein centre ville d'Angerville, cette grande maison de caractère sur terrain de 954m². Elle est composée au rez-de-chaussée d'une entrée desservant un salon- séjour avec cheminée, une salle à manger, une cuisine séparée, une véranda. A l'étage 4 chambres dont une en enfilade, salle de bains, wc. Combles aménageable de 50m² avec deja une chambre. Double garage, dépendances, cave voutée.... Terrain clos et arboré. Idéal grande famille."
522,ES91_522,Brunoy 91800 (Sud),"Achat maison 6 pièces 120 m², Brunoy - 365 000 €",365 000 €,120 m²,6 pièces,4 chambres,1 place de parking,Jardin,,Terrasse,,3 042 €/m²,Réf. de l’annonce : VMA30003605,Publiée le 5 nov. 2020,Modifiée le 11 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Pavillon PLAIN-PIED. BRUNOY - EXCLUSIVITE - Maison de plain-pied édifiée en 1950 puis agrandie offrant 120m2 habitables. Elle se compose d'une entrée, d'un beau séjour de 36m2 avec cheminée et accès sur grande terrasse bien exposée, une cuisine séparée équipée, 4 chambres, un bureau, dressing et salle de bains (baignoire + douche). Sous-sol partiel avec garage et cave. Le tout sur terrain de 697m2 avec puits et chalet. Double vitrage et volets électriques. Rare."
523,ES91_523,Viry-Châtillon 91170 (Centre-ville),"Achat maison 5 pièces 83 m², Viry-Châtillon - 355 000 €",355 000 €,83 m²,5 pièces,3 chambres,2 places de parking,,,,,4 277 €/m²,Réf. de l’annonce : 78,Publiée le 4 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 5 pièces et 83 m²,"Maison Viry Chatillon 5 pièce(s) 83 m2. Exclusivité APP !! Plein centre ville de Viry Chatillon, petite copro avec faibles charges, à proximité des écoles et des commerces, la gare de Juvisy à 5' en bus, dans une rue calme, jolie maison récente édifiée sur 2 niveaux, elle est composée de 5 pièces en superbe état, elle possède une entrée avec placards, belle cuisine équipée ouverte sur le séjour double 38m² (poêle à bois) accès aux 2 terrasses,
3 chambres, belle salle de bains récente, 2 wc, grande cave, un parking en sous sol et un parking extérieur, 83 euros de charges par mois avec eau comprise, pas de procédures en cours, 6 lots, DPE D
Copropriété de 12 lots (Pas de procédure en cours).
Charges annuelles : 1000.00 euros."
524,ES91_524,Massy 91300 (Massy-Opéra 1 - La Bonde),"Achat maison 4 pièces 76 m², Massy - 345 000 €",345 000 €,"75,92 m²",4 pièces,3 chambres,2 places de parking,Jardin,,1 terrasse,,4 544 €/m²,,Publiée le 4 nov. 2020,Réf. de l’annonce : 3507,Descriptif de cette maison à vendre de 4 pièces et 76 m²,"Maison Centre vielle de Massy 4 pièces 3 chambres. Dans secteur calme et privilégié, à deux pas du centre ville du Vieux Massy, agréable maison de 4 pièces en copropriété, édifiée sur sous-sol total, comprenant, au premier niveau : entrée, wc indépendant, cuisine, séjour donnant sur balcon avec accès à l'espace jardin.
Au second niveau : palier desservant 3 chambres et une salle de bain.
Proximité écoles et commerces, travaux de rafraichissement à prévoir."
525,ES91_525,Athis-Mons 91200 (Mons - Plaine Basse),"Achat maison 3 pièces 60 m², Athis-Mons - 262 000 €",262 000 €,60 m²,3 pièces,2 chambres,,,,Terrasse,,4 367 €/m²,Réf. de l’annonce : STIL116,Publiée le 3 nov. 2020,Modifiée le 10 nov. 2020,Descriptif de cette maison à vendre de 3 pièces et 60 m²,"Maison Athis-Mons 3p. En EXCLUSIVITÉ chez le CABINET STIL Immobilier ! MAGNIFIQUE Maison d'environ 60m² avec Terrasse. Elle se situe dans une petite rue pavillonnaire au calme d'Athis-Mons. Elle se compose au rez de chaussée : Un Grand séjour donnant accès a une cuisine OUVERTE entièrement équipée, une salle d'eau carrelée, une chambre . Au second Niveau : Une Grande chambres , et une Cave . A l'extérieure : une grande terrasse privative. Les plus : Double vitrage intégrale, Pompe à Chaleur , AUCUN travaux a PRÉVOIR, Fibre Optique, . Venez Vite la Visiter ! Vous Pouvez contacter directement votre conseiller du Cabinet STIL-IMMOBILIER : RETOUR AYMERICK au Voir le téléphone - Agent Commercial immatriculé au RSAC de Évry sous le numéro 839 042 165 ."
526,ES91_526,Montlhéry 91310,"Achat maison 5 pièces 90 m², Montlhéry - 340 000 €",340 000 €,90 m²,5 pièces,4 chambres,,,,,,3 778 €/m²,,Publiée le 3 nov. 2020,,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Maison T5 a Monthléry. Frais de Notaire réduits.
Située dans un nouveau quartier en lisière du centre-ville et face à un parc de 2.5 hectares, nous vous proposons cette Maison Neuve de 90 m2 sur deux niveaux.
Au 1 ER niveau, vous trouverez une entrée, un séjour/cuisine de 29 m2, une SDB et un WC.
Au 2 ème niveau, il y a quatre chambres, un dégagement et une SDE/WC.
Un Garage est accolé a la maison.
Un Parking est inclus dans ce lot.
Vous pourrez bénéficier d'une Terrasse et d'un Jardin Privatif de 103 m2.
N'hésitez pas à nous contacter pour plus d'informations."
527,ES91_527,Angervilliers 91470,"Achat maison 4 pièces 80 m², Angervilliers - 248 000 €",248 000 €,80 m²,4 pièces,3 chambres,,Jardin,,1 terrasse,,3 100 €/m²,Réf. de l’annonce : 3804,Publiée le 3 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 80 m²,"Maison de ville ANGERVILLIERS - 91470. Angervilliers - EXCLUSIVITÉ entre Dourdan et Limours. Maison de ville en copropriété (sans aucune charge, eau et chauffage individuel), avec jardin privatif. A deux pas des commerces et de l'école. Au rdc, l'entrée, la buanderie, vestiaire, la pièce de vie avec cuisine us équipée, aménagée et cheminée avec insert. A l'étage la chambre parentale, des wc et la salle de bains. Au 2ème étage et dernier étage deux chambres d'enfants. Ref : 3804
Lien de la visite / vidéo sur la chaîne YOUTUBE de l'Agence L'ADRESSE DOURDAN : Voir la visite virtuelle"
528,ES91_528,Richarville 91410,"Achat maison 6 pièces 70 m², Richarville - 208 000 €",208 000 €,70 m²,6 pièces,2 chambres,4 places de parking,Jardin,,,,2 971 €/m²,Réf. de l’annonce : 3803,Publiée le 2 nov. 2020,Modifiée le 8 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 70 m²,"Longère avec terrain divisible !. DOURDAN 6 min, EXCLUSIVITÉ. Dans un cadre naturel très agréable en fond d'impasse, belle longère d'un potentiel de 195 m² aménageable. Grange attenante et grenier aménageable. Le terrain de 1237 m² serait divisible en 2 lots, un lot à bâtir, un lot avec la maison d'habitation. Produit idéal autant pour des particuliers cherchant le calme et l'authentique d'une maison ancienne avec cachet, et comblera autant un lotisseur ou un marchand de bien pour un investissement immobilier rentable et simple (PLU disponible en agence). Ref : 3803
Lien de la visite / vidéo sur la chaîne YOUTUBE de l'Agence L'ADRESSE DOURDAN : Voir la visite virtuelle"
529,ES91_529,Limours 91470,"Achat maison 3 pièces 56 m², Limours - 250 000 €",250 000 €,56 m²,3 pièces,2 chambres,1 place de parking,Jardin,,,,4 464 €/m²,Réf. de l’annonce : 16272,Publiée le 1 nov. 2020,Modifiée le 6 déc. 2020,Descriptif de cette maison à vendre de 3 pièces et 56 m²,"EXCEPTIONNEL Century 21 Ld Immobilier vous propose a la vente une magnifique maison en copropriété dans un cadre calme, proche du centre ville. Cette maison est composée d' une entrée ouvrant sur séjour lumineux avec un accès au jardin, cuisine ouverte aménagée et équipée, une buanderie. A l'étage, l'escalier donne accès à deux belles chambres, et une salle d' eau avec WC. Le jardin offre un bel espace de 35 m² environ. Disponible avec une place de parking. Ecoles et commerces accessibles à pieds Très rare sur le secteur ! A VISITER SANS TARDER"
530,ES91_530,Montgeron 91230 (G. Mangin - L'Oly - Jules Ferry),"Achat maison 4 pièces 65 m², Montgeron - 265 000 €",265 000 €,65 m²,4 pièces,2 chambres,1 place de parking,Jardin,,,,4 077 €/m²,Réf. de l’annonce : 1662,Publiée le 30 oct. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 4 pièces et 65 m²,"Maison sans travaux. AU CALME
Maison individuelle de 4 pièces érigée sur un terrain de 224m² comprenant un séjour de 33m² avec cuisine ouverte aménagée et équipée, deux chambres, salle d'eau, terrasse.
Deux caves viennent compléter ce bien.
Les plus:
 -construction en dure avec bardage d'isolation extérieur en bois.
- double vitrages
- stationnement sur le terrain
- proche commerces et écoles
Idéal primo-accédant ! Idéal investisseur ! Excellent rapport qualité/prix!"
531,ES91_531,Saint-Michel-sur-Orge 91240 (Sablons - Picasso),"Achat maison 7 pièces 177 m², Saint-Michel-sur-Orge - 485 000 €",485 000 €,"176,79 m²",7 pièces,5 chambres,3 places de parking,Jardin,,,,2 743 €/m²,Réf. de l’annonce : 23329,Publiée le 29 oct. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 177 m²,"SAINT MICHEL SUR ORGE : Grande maison traditionnelle de 176m² habitable (202m² avec vérandas), située en impasse, au calme, proche de la gare et des écoles. La maison comprend : - Au rez-de-chaussée : une entrée sur une véranda de 21m² plein sud, un séjour double de 41m² avec cheminée, une cuisine aménagée qui peut être ouverte sur la salle à manger, deux chambres dont une suite parentale avec salle de bains, une salle de bains, des toilettes. - Au premier étage : un palier-mezzanine, trois chambres dont une de 44m²pouvant devenir une immense suite parentale avec dressing et pièce d'eau, une salle de bains, des toilettes. Très grand sous-sol de plus de 100m² avec garage 2/3 voitures, chaufferie, grande buanderie. Pompe à chaleur récente avec climatisation réversible, couplée avec une chaudière Viessmann : DPE D. Terrain clos, arboré, avec deux terrasses et dépendance. Maison rare sur le secteur : si vous recherchez dans un excellent quartier proche gare, sans nuisances, et que vous souhaitez une grande surface habitable cette maison est faite pour vous, n'hésitez pas à nous contacter !"
